id,sentence,subject,object,label
748,"투표자와 당원의 정치의식 사이에 거리가 있을 때 어떤 의미에서는 민주주의에 차질이 생기게 되므로, 정당은 그 일상적 활동 기타를 통해서 유권자나 투표자에 대한 교육 선전기능을 발휘해야 한다.","{'text': '투표자', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'ORG'}","{'text': '당원', 'start_idx': '5', 'end_idx': '6', 'entity_type': 'ORG'}",no_relation
724,"그러나 사우디아라비아, 오만, 바레인, 이라크 등 중동의 몇몇 이슬람 국가들은 이슬람교 신자 (무슬림)들에게만 선거권을 부여하고, 종파에 따라 표의 가치를 달리하는 제한 선거와 차등 선거를 채택하였고, 공산주의 국가인 쿠바나 조선민주주의인민공화국, 중국 등은 흑백 투표제나 거수 투표 등의 공개 선거를 채택하였으며, 국토가 너무 넓고 한 나라 안에서도 시차가 생기는 나라인 러시아, 브라질, 미국 등은 투표 시간에 문제가 생기지 않도록 간접선거를 채택하였다.","{'text': '이슬람 국가', 'start_idx': '35', 'end_idx': '40', 'entity_type': 'ORG'}","{'text': '사우디아라비아', 'start_idx': '4', 'end_idx': '10', 'entity_type': 'ORG'}",org:members_of
23,그 뒤 윤보선은 형식적인 민정을 실시하였으나 군사정변 세력에게 구정치인 정화법(1962)으로 정치활동을 정지당하자 여기에 불만을 품고 사퇴(1962.3.22)함으로써 1962년 3월부터 1963년 12월까지 5·16 군사정변 세력이 설립한 국가재건최고회의가 사법권·행정권·입법권을 모두 장악하고 군정을 실시했다.,"{'text': '윤보선', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'PER'}","{'text': '사퇴', 'start_idx': '75', 'end_idx': '76', 'entity_type': 'EVENT'}",per:event
17,2002년 제16대 대선에서는 새천년민주당의 노무현 후보가 당선되면서 참여정부가 출범하였다.,"{'text': '2002년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '노무현 후보가 당선', 'start_idx': '25', 'end_idx': '34', 'entity_type': 'EVENT'}",date:event
863,"또한 당비 제도나 정기적 집회가 따르는 지속적인 조직으로서의 지방선거구 조직은 아직 존재하지 않았고, 선거시에만 지방 명망가의 정치집회가 임시적으로 열렸는데, 그 의장도 유력자가 임시로 맡는 형편이었다.","{'text': '의장', 'start_idx': '91', 'end_idx': '92', 'entity_type': 'ORG'}","{'text': '지방선거구 조직', 'start_idx': '34', 'end_idx': '41', 'entity_type': 'ORG'}",no_relation
698,주권은 정부가 외부의 간섭을 받지 않고 영토를 통치할 능력을 말한다.,"{'text': '주권', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'LAW'}","{'text': '영토를 통치할 능력', 'start_idx': '22', 'end_idx': '31', 'entity_type': 'LAW'}",law:definition
50,"5월 10일 38도선 이남에서만 제헌 의원 총선거가 실시되어 제헌 국회가 탄생하였고, 같은 해 7월 17일에는 초대 헌법인 대한민국 제헌 헌법이 구성되었다.","{'text': '같은 해 7월 17일', 'start_idx': '48', 'end_idx': '58', 'entity_type': 'DATE'}","{'text': '제헌 헌법이 구성', 'start_idx': '74', 'end_idx': '82', 'entity_type': 'EVENT'}",date:event
304,"그는 개인의 자유, 재산, 자유 시장, 그리고 헌법상의 국가 권력의 한계를 방어하는 자유주의 철학으로서 이데올로기를 생각했다.","{'text': '그', 'start_idx': '0', 'end_idx': '0', 'entity_type': 'PER'}","{'text': '자유주의 철학', 'start_idx': '47', 'end_idx': '53', 'entity_type': 'THEORY'}",per:theory
958,"이명박과 박근혜 정부는 연평도 도발, 천안함 폭침, 목함 지뢰 사건 등이 발생함과 동시에 대북 강경정책을 실시했고, 이에 따라 남북 관계가 상대적으로 경색되었다.","{'text': '박근혜 정부', 'start_idx': '5', 'end_idx': '10', 'entity_type': 'ORG'}","{'text': '연평도 도발', 'start_idx': '13', 'end_idx': '18', 'entity_type': 'EVENT'}",org:event
173,"고려는 몽골 제국의 침공으로 약화되었고, 1392년 고려의 장수 이성계가 고려 공양왕을 폐위하고 국왕으로 즉위하면서 조선이 성립되었다.","{'text': '1392년', 'start_idx': '23', 'end_idx': '27', 'entity_type': 'DATE'}","{'text': '국왕으로 즉위', 'start_idx': '54', 'end_idx': '60', 'entity_type': 'EVENT'}",date:event
527,토마스 리세는 2009년 동유럽 관련 문헌에서 유럽연합(EU) 가입 관점이 새 민주국가에 커다란 정착 효과를 가져다 줬다는 데 공감대가 형성돼 있다고 말하였다.,"{'text': '2009년', 'start_idx': '8', 'end_idx': '12', 'entity_type': 'DATE'}","{'text': '유럽연합', 'start_idx': '26', 'end_idx': '29', 'entity_type': 'ORG'}",no_relation
530,영국에서는 1688년 의회와 빌럼 1세 판 오라녜가 연합하여 명예혁명을 일으켜 의회 민주주의를 정착시켰다.,"{'text': '1688년', 'start_idx': '6', 'end_idx': '10', 'entity_type': 'DATE'}","{'text': '명예혁명', 'start_idx': '34', 'end_idx': '37', 'entity_type': 'EVENT'}",date:event
968,"러시아는 구 소비에트 연방의 법통을 이어받은 나라로, 자본주의와 공산주의 국가 간의 갈등이었던 동・서 냉전으로 인해 대한민국과는 적대적인 관계였으나 탈냉전 이후에 한소수교가 1990년에 전격적으로 이루어졌으며, 소련 붕괴 이후의 러시아와 경제, 문화, 우주기술협력, 군사(불곰사업) 등에서 밀접한 관계를 추진해나가기 시작했다.","{'text': '러시아', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'ORG'}","{'text': '구 소비에트 연방', 'start_idx': '5', 'end_idx': '13', 'entity_type': 'ORG'}",org:naming
316,"푸코의 '이피스트미'는 너무 좁고 추상적이며, 충분히 사회적이지 않다.","{'text': '푸코', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'PER'}","{'text': '이피스트미', 'start_idx': '5', 'end_idx': '9', 'entity_type': 'THEORY'}",per:theory
757,야당은 이렇게 정부와 여당을 비판 공격하는 한편으로 정권인수 태세를 갖추지 않으면 안 된다.,"{'text': '여당', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ORG'}","{'text': '야당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}",no_relation
834,"민주주의(民主主義, , )는 국가의 주권이 국민, 민중에게 있고 민중이 권력을 가지고 그 권력을 스스로 행사하며 국민을 위하여 정치를 행하는 제도, 또는 그러한 정치를 지향하는 사상이다.","{'text': '국민', 'start_idx': '24', 'end_idx': '25', 'entity_type': 'ORG'}","{'text': '민주주의', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'THEORY'}",no_relation
444,"연구에 따르면, 시민 분쟁의 위협은 정권들이 민주적인 양보를 하도록 장려하고 있다고 밝힌다. 2016년 한 연구에 따르면 사막 이남 아프리카에서 발생한 가뭄으로 인한 폭동은 분쟁을 우려한 정권들이 민주적인 양보를 하도록 이끈다고 한다.","{'text': '2016년', 'start_idx': '52', 'end_idx': '56', 'entity_type': 'DATE'}","{'text': '폭동', 'start_idx': '93', 'end_idx': '94', 'entity_type': 'EVENT'}",date:event
1022,이는 저축은행들이 건설업체의 잇따른 부도로 프로젝트 파이낸싱(PF) 대출이 부실해지면서 금리가 높은 가계대출 비중을 늘림과 더불어 전월세값을 포함한 물가의 급등과 교육비 지출에 따른 ‘생계형 대출’이 증가하였기 때문이다.,"{'text': '저축은행들', 'start_idx': '3', 'end_idx': '7', 'entity_type': 'ORG'}","{'text': '생계형 대출', 'start_idx': '103', 'end_idx': '108', 'entity_type': 'EVENT'}",org:event
76,"문민정부는 하나회 군부 숙청, 금융실명제, 표현의 자유 허용, 역사 바로 세우기 운동, 지방자치 단체장 선거 부활, OECD 가입 등의 업적을 남겼다.","{'text': '문민정부', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}","{'text': '지방자치 단체장 선거 부활', 'start_idx': '49', 'end_idx': '62', 'entity_type': 'EVENT'}",org:event
797,"즉 당의 의사결정의 최고기관인 당대회에 일반당원이 대의원을 통해서 참가하며, 당대회의 결정사항을 집행하는 당의 임원은 일정한 임기 중 그 직무를 수행하고, 당대회에 정기적으로 보고할 의무가 있다는 것이 일반적인 조직형태이다.","{'text': '당', 'start_idx': '2', 'end_idx': '2', 'entity_type': 'ORG'}","{'text': '대의원', 'start_idx': '28', 'end_idx': '30', 'entity_type': 'ORG'}",org:members_of
91,"그러나 노태우도 전두환처럼 군인 출신이었고, 12·12 사태를 주도하고 5공 성립 과정에 깊숙히 관여한 인물이라는 한계가 있었다.","{'text': '노태우', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'PER'}","{'text': '5공 성립', 'start_idx': '40', 'end_idx': '44', 'entity_type': 'EVENT'}",per:event
663,헌법재판소가 있는 나라.,"{'text': '나라', 'start_idx': '10', 'end_idx': '11', 'entity_type': 'ORG'}","{'text': '헌법재판소', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}",no_relation
900,"근거 없이 타국의 국내문제에 그 의사에 반해 무력적, 정치적, 경제적 압력의 방법으로 자국의 의사를 강요하는 행위를 일컫는다.","{'text': '타국', 'start_idx': '6', 'end_idx': '7', 'entity_type': 'ORG'}","{'text': '자국', 'start_idx': '48', 'end_idx': '49', 'entity_type': 'ORG'}",no_relation
595,"둘째 국회의 입법 과정에 관여할 수 있는 권한으로 헌법 개정안 제안권(헌법 128조 1항), 확정 헌법의 공포권(헌법 130조 3항), 법률안 제출권(헌법 52조), 법률안 재의(再議) 요구권(헌법 53조 3항), 법률 공포권(헌법 53조 6항), 국회에의 출석·발언권(헌법 81조) 등이 있다.","{'text': '헌법', 'start_idx': '39', 'end_idx': '40', 'entity_type': 'LAW'}","{'text': '헌법 개정안 제안권', 'start_idx': '28', 'end_idx': '37', 'entity_type': 'LAW'}",law:subordinate
653,정치과학자 레리 다이아몬드 (Larry Diamond)는 민주주의 사회의 기본권에 대해서 다음과 같이 설명했다.,"{'text': '레리 다이아몬드', 'start_idx': '6', 'end_idx': '13', 'entity_type': 'PER'}","{'text': '기본권', 'start_idx': '41', 'end_idx': '43', 'entity_type': 'THEORY'}",per:theory
929,관련 헌재 판결로는 1995.6.29 93헌바45가 있다.,"{'text': '1995.6.29', 'start_idx': '11', 'end_idx': '19', 'entity_type': 'DATE'}","{'text': '판결', 'start_idx': '6', 'end_idx': '7', 'entity_type': 'EVENT'}",date:event
782,지배계급에 속하는 유권자는 극히 소수이지만 피지배계급의 유권자는 압도적 다수를 이룬다.,"{'text': '지배계급', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}","{'text': '유권자', 'start_idx': '10', 'end_idx': '12', 'entity_type': 'ORG'}",org:members_of
726,민주주의는 의사결정 시 시민권이 있는 대다수나 모두에게 열린 선거나 국민 정책투표를 이용하여 전체에 걸친 구성원의 의사를 반영하고 실현하는 사상이나 정치사회 체제이다.,"{'text': '구성원', 'start_idx': '59', 'end_idx': '61', 'entity_type': 'ORG'}","{'text': '민주주의', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'THEORY'}",no_relation
256,최근에 21대 국회가 2020년 5월 30일 개원하였다.,"{'text': '2020년 5월 30일', 'start_idx': '12', 'end_idx': '23', 'entity_type': 'DATE'}","{'text': '21대 국회', 'start_idx': '4', 'end_idx': '9', 'entity_type': 'EVENT'}",date:event
987,"성문 헌법을 가지고 있는 국가에서 관습 헌법이 성립할 수 있는가에 대해서는 학설이 다양하며, 성립할 수 있다는 학자도 그 효력에 대해서는 이론이 분분하다.","{'text': '학자', 'start_idx': '62', 'end_idx': '63', 'entity_type': 'PER'}","{'text': '이론', 'start_idx': '77', 'end_idx': '78', 'entity_type': 'THEORY'}",per:theory
875,"둘째 정부는 국가의 정치 기구 중 입법부·사법부를 제외한 집행부, 즉 행정부만을 의미하고 영어의 “Executive”가 이에 해당한다.","{'text': '국가의 정치 기구', 'start_idx': '7', 'end_idx': '15', 'entity_type': 'ORG'}","{'text': '입법부', 'start_idx': '19', 'end_idx': '21', 'entity_type': 'ORG'}",org:members_of
824,"당 성립의 역사적 배경으로 볼 것 같으면 간부정당의 경우에는 먼저 형성된 것이 원내정당으로, 그 구성원의 재선을 확보하고, 다시 새로운 다수의 의원들을 선출하여 원내정당의 세력을 확대시킬 목적으로 당원조직이 만들어졌으므로 당원조직은 원래 원내정당 때문에 있으며, 봉사하는 수단이며, 당원조직이 원내정당을 구속한다는 것은 본말이 전도된 일이라는 견해가 나오게 된다.","{'text': '당', 'start_idx': '0', 'end_idx': '0', 'entity_type': 'ORG'}","{'text': '원내정당', 'start_idx': '90', 'end_idx': '93', 'entity_type': 'ORG'}",org:members_of
303,"그런데 대선에서 야당 후보가 돌풍을 일으키고 같은 해 총선에서 야당의 의석수가 2배로 늘어나는 선전을 이룬 데다가 제1차 석유 파동 등으로 경제성장도 한계를 보이기 시작하면서 정권 유지에 위기를 느낀 박정희 정부는 1972년 유신 헌법을 통과시키고, 제4공화국을 선포하였다.","{'text': '박정희 정부', 'start_idx': '112', 'end_idx': '117', 'entity_type': 'ORG'}","{'text': '제4공화국을 선포', 'start_idx': '140', 'end_idx': '148', 'entity_type': 'EVENT'}",org:event
434,이후 볼셰비키가 적백내전에서 승리하고 1922년 소비에트 사회주의 공화국 연방을 세운다.,"{'text': '1922년', 'start_idx': '21', 'end_idx': '25', 'entity_type': 'DATE'}","{'text': '사회주의 공화국 연방', 'start_idx': '32', 'end_idx': '42', 'entity_type': 'ORG'}",no_relation
1044,2016년 주한 미군의 '고고도 미사일 방어 체계(THAAD)' 배치 추진과 미・중 무역 갈등 문제 등 국제 사회에서의 충돌로 인하여 한중 관계가 악화되고 있다.,"{'text': '2016년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '배치 추진', 'start_idx': '36', 'end_idx': '40', 'entity_type': 'EVENT'}",date:event
12,"1945년 9월에는 한반도의 북위 38도선을 경계로 남쪽은 미군이, 북쪽은 구 소련군이 포고령을 선포하여 각각 군정을 실시하면서 한반도는 남과 북으로 분단되었다.","{'text': '1945년 9월', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'DATE'}","{'text': '군정을 실시', 'start_idx': '62', 'end_idx': '67', 'entity_type': 'EVENT'}",date:event
1026,"이에 유엔 아동권리위원회는 2011년 10월 '대한민국 3, 4차 정부보고서에 대한 아동의 권리에 관한 협약 최종 견해'라는 보고서를 통해 학생의 성적에 따른 차별과 경쟁적인 교육체제에 대해 지적하며 개선을 요구하였다.","{'text': '2011년 10월', 'start_idx': '15', 'end_idx': '23', 'entity_type': 'DATE'}","{'text': '요구', 'start_idx': '116', 'end_idx': '117', 'entity_type': 'EVENT'}",date:event
85,"이명박 정부는 선진화 원년과 747 공약을 내세워 경제 활성화를 추구하였으나, 2008년 미국발 세계 금융 위기의 여파로 인한 경제적 위기와, 한미 FTA 체결 과정에서 광우병소 수입 반대 촛불집회로 인한 정치적 위기를 동시에 겪었다.","{'text': '2008년', 'start_idx': '44', 'end_idx': '48', 'entity_type': 'DATE'}","{'text': '미국발 세계 금융 위기', 'start_idx': '50', 'end_idx': '61', 'entity_type': 'EVENT'}",date:event
86,대한민국 헌법 제1호로서 대한민국 제헌 헌법은 대한민국 제헌 국회에 의해 1948년 7월 17일 공포되었다.,"{'text': '대한민국 제헌 국회', 'start_idx': '26', 'end_idx': '35', 'entity_type': 'ORG'}","{'text': '대한민국 제헌 헌법', 'start_idx': '14', 'end_idx': '23', 'entity_type': 'EVENT'}",no_relation
44,2002년 제16대 대선에서는 새천년민주당의 노무현 후보가 당선되면서 참여정부가 출범하였다.,"{'text': '2002년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '제16대 대선', 'start_idx': '6', 'end_idx': '12', 'entity_type': 'EVENT'}",date:event
556,"첫째 정부는 행정부는 물론 입법부·사법부 기타 모든 국가 기관을 총망라한 국가의 통치 기구 전체를 의미하고, 영어의 “Government”가 이에 해당한다.","{'text': '첫째 정부', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '국가의 통치 기구 전체', 'start_idx': '41', 'end_idx': '52', 'entity_type': 'ORG'}",org:naming
947,"이후 60년대에는 수공업, 수제품 공업, 기술, 근로자 파견 위주로 진행되었고, 식료품과 담배, 섬유 공업을 기반으로 하는 수입 대체 산업이 발달하였다.","{'text': '60년대', 'start_idx': '3', 'end_idx': '6', 'entity_type': 'DATE'}","{'text': '수입 대체 산업이 발달', 'start_idx': '69', 'end_idx': '80', 'entity_type': 'EVENT'}",date:event
40,"12월 12일 ""유엔 총회 결의 195(III) 한국의 독립 문제""에서 대한민국이 ""한반도에서 유일하게 그러한 정부(the only such Government in Korea)""임을 선언하였다.","{'text': '12월 12일', 'start_idx': '0', 'end_idx': '6', 'entity_type': 'DATE'}","{'text': '선언', 'start_idx': '103', 'end_idx': '104', 'entity_type': 'EVENT'}",date:event
881,"미국의 대통령선거나 비례대표제의 의원선거는 정당의 존재를 떠나서는 생각할 수 없으며, 의회의 의사운영도 정당이 없다면 극도의 혼란을 빚을 것이 틀림없다.","{'text': '미국', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '의회', 'start_idx': '48', 'end_idx': '49', 'entity_type': 'ORG'}",org:members_of
155,그 와중에 부통령 장면의 피격 사건(1958)과 조봉암 사법살인(1959) 등의 조치까지 겸해졌고 언론의 자유마저 통제당했다.,"{'text': '1959', 'start_idx': '36', 'end_idx': '39', 'entity_type': 'DATE'}","{'text': '사법살인', 'start_idx': '31', 'end_idx': '34', 'entity_type': 'EVENT'}",date:event
1056,2017년에는 양성애자 여성이 난민 인정을 신청하여 성 정체성을 이유로 박해를 받을 우려로 인해 대법원에서 받아들여진 사례가 있었다.,"{'text': '2017년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '사례', 'start_idx': '66', 'end_idx': '67', 'entity_type': 'EVENT'}",date:event
878,의외로 현대와 가까운 민주주의 시작은 클레이스테네스와 같은 그리스나 로마의 민중파 귀족들이 귀족파 귀족들과 싸워서 이기거나 많은 것들을 제공하여 양보를 얻어낸 것이었다.,"{'text': '민중파 귀족', 'start_idx': '42', 'end_idx': '47', 'entity_type': 'ORG'}","{'text': '민주주의', 'start_idx': '12', 'end_idx': '15', 'entity_type': 'THEORY'}",no_relation
420,로버트 달은 On Democracy에서 민주 정치 문화를 가진 국가들이 민주화와 민주 생존을 더 잘 한다고 주장했다.,"{'text': '로버트 달', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'PER'}","{'text': 'On Democracy', 'start_idx': '7', 'end_idx': '18', 'entity_type': 'THEORY'}",per:theory
134,"1991년 9월 유엔의 가맹국이 되었으며, 이어서 12월에는 남북기본합의서를 채택했다.","{'text': '1991년 9월', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'DATE'}","{'text': '유엔의 가맹국', 'start_idx': '9', 'end_idx': '15', 'entity_type': 'EVENT'}",date:event
1069,"대통령의 유고 시 국무총리가 대통령의 권한을 대행하게 되며 국무총리가 유고시 경제부총리 겸 기획재정부 장관, 사회부총리 겸 교육부 장관 순으로 권한을 대행한다.","{'text': '대통령', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'PER'}","{'text': '권한을 대행', 'start_idx': '80', 'end_idx': '85', 'entity_type': 'EVENT'}",no_relation
393,따라서 하위의 법 규정을 할 때 상위법에 위반되어서는 안 된다.,"{'text': '상위법', 'start_idx': '18', 'end_idx': '20', 'entity_type': 'LAW'}","{'text': '하위의 법', 'start_idx': '4', 'end_idx': '8', 'entity_type': 'LAW'}",law:subordinate
661,"이것이 국민정당의 본분이며, 특정의 계급적 입장에서 계급적 이익의 증진을 도모하고, 주로 노동자계급의 지지를 얻으려고 하는 정당, 즉 계급적 정당은 특정계급의 이익을 국가의 이익에 우선시키므로 의회민주주의 이념에 배치된다.","{'text': '노동자계급', 'start_idx': '50', 'end_idx': '54', 'entity_type': 'ORG'}","{'text': '국민정당', 'start_idx': '4', 'end_idx': '7', 'entity_type': 'ORG'}",no_relation
140,"이명박 정부에서 만든 새 교육과정에서 교과서 집필진이 학회에 자문한 결과 ""1948년 12월 유엔 결의에서 대한민국은 ‘유엔한국임시위원단의 감시가 가능한 지역에서 수립된 유일한 합법 정부’로 인정됐으며, 남북한이 1991년 유엔에 동시 가입했기 때문에 ‘한반도 유일의 합법 정부’라 명시하는 것은 시비의 소지가 있다""고 하면서 '유일한 합법정부는 1948년 정부에 한정'되어 시비의 대상이 될 수 있는 '유일한 합법 정부'를 제외했으나 정부 측의 요구로 포함시켰는데 2019년 5월 2일 공개된 중·고교 역사교과서의 집필기준 시안에서 대한민국이 ‘한반도의 유일한 합법정부’라는 표현이 빠졌다.","{'text': '1991년', 'start_idx': '119', 'end_idx': '123', 'entity_type': 'DATE'}","{'text': '유엔에 동시 가입', 'start_idx': '125', 'end_idx': '133', 'entity_type': 'EVENT'}",date:event
105,21대 국회는 문재인 정부 여당이자 현재 원내 제1당인 더불어민주당과 제1야당으로 더불어민주당과 동일한 원내 교섭단체를 구성하는 국민의힘이 있다.,"{'text': '더불어민주당', 'start_idx': '31', 'end_idx': '36', 'entity_type': 'ORG'}","{'text': '국민의힘', 'start_idx': '72', 'end_idx': '75', 'entity_type': 'ORG'}",no_relation
565,정당은 공적 성격을 지닌 것으로 전 국민적·전 국가적인 이익의 추진을 목적으로 광범한 일반국민으로부터 지지를 받아야 한다.,"{'text': '정당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '일반국민', 'start_idx': '48', 'end_idx': '51', 'entity_type': 'ORG'}",no_relation
993,권리란 법에 의해서 개인 또는 단체에 허용된 일정한 이익을 향수(享受)하기 위한 활동범위 또는 힘이다.,"{'text': '법', 'start_idx': '4', 'end_idx': '4', 'entity_type': 'LAW'}","{'text': '권리', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'LAW'}",law:subordinate
1102,이러한 대한민국의 대규모 촛불 집회에 대한 평가는 이념 진영에 따라 판이하게 다르다.,"{'text': '대한민국', 'start_idx': '4', 'end_idx': '7', 'entity_type': 'ORG'}","{'text': '대규모 촛불 집회', 'start_idx': '10', 'end_idx': '18', 'entity_type': 'EVENT'}",org:event
98,미국 OSS와도 연계하여 1945년 9월을 기한으로 국내 진공 작전을 준비하였다.,"{'text': '미국 OSS', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'ORG'}","{'text': '국내 진공 작전', 'start_idx': '29', 'end_idx': '36', 'entity_type': 'EVENT'}",org:event
980,"그러나 20, 30대와 저소득층의 가계부실이 본격화되면 미국이나 유럽처럼 '가계부채 대란'이 현실로 나타날 수 있다는 지적도 나오고 있는 실정이다.","{'text': '미국', 'start_idx': '31', 'end_idx': '32', 'entity_type': 'ORG'}","{'text': '가계부채 대란', 'start_idx': '42', 'end_idx': '48', 'entity_type': 'EVENT'}",org:event
1115,"1988년 제2민간항공사업이 허가됨으로써, 금호그룹의 아시아나항공과 함께 경쟁체제로 바뀌었다.","{'text': '1988년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '경쟁체제', 'start_idx': '41', 'end_idx': '44', 'entity_type': 'EVENT'}",date:event
955,대한민국과 미국의 관계는 19세기 중반인 1871년 조선의 통상을 요구하던 제너럴셔먼호 사건으로 거슬러 올라간다.,"{'text': '1871년', 'start_idx': '23', 'end_idx': '27', 'entity_type': 'DATE'}","{'text': '제너럴셔먼호 사건', 'start_idx': '42', 'end_idx': '50', 'entity_type': 'EVENT'}",date:event
1143,"그 외 해군 예하 해병대 2개 사단이 있다. 2020년까지 1군사령부와 3군사령부를 지상작전사령부로 통합하며, 5개의 지역군단(수도방위사령부도 지역군단으로 함)과 2개의 기동군단으로 개편하고, 향토사단 자체는 존치하며, 동원사단은 4개로 줄이고 전 부대를 기계화부대로 편성한다.","{'text': '2020년', 'start_idx': '25', 'end_idx': '29', 'entity_type': 'DATE'}","{'text': '편성', 'start_idx': '150', 'end_idx': '151', 'entity_type': 'EVENT'}",date:event
531,1972년 군사 쿠데타는 재분배가 일어날 것이라는 엘리트들의 두려움 때문에 정부를 전복시켰다.,"{'text': '1972년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '군사 쿠데타', 'start_idx': '6', 'end_idx': '11', 'entity_type': 'EVENT'}",date:event
611,"이리하여 의회 내부에서 동지로서 의원을 모아 다수파의 자리를 차지하기 위한 노력이 벌어지고, 의원의 원내조직으로서 정당이 생기게 된 것은 극히 당연한 일이었다.","{'text': '의회', 'start_idx': '5', 'end_idx': '6', 'entity_type': 'ORG'}","{'text': '의원', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'ORG'}",org:members_of
1016,2009년 대한민국의 서러브레드 경주마 생산은 1000여 마리였다.,"{'text': '2009년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '생산', 'start_idx': '22', 'end_idx': '23', 'entity_type': 'EVENT'}",date:event
810,"그러나 사우디아라비아, 오만, 바레인, 이라크 등 중동의 몇몇 이슬람 국가들은 이슬람교 신자 (무슬림)들에게만 선거권을 부여하고, 종파에 따라 표의 가치를 달리하는 제한 선거와 차등 선거를 채택하였고, 공산주의 국가인 쿠바나 조선민주주의인민공화국, 중국 등은 흑백 투표제나 거수 투표 등의 공개 선거를 채택하였으며, 국토가 너무 넓고 한 나라 안에서도 시차가 생기는 나라인 러시아, 브라질, 미국 등은 투표 시간에 문제가 생기지 않도록 간접선거를 채택하였다.","{'text': '공산주의 국가', 'start_idx': '113', 'end_idx': '119', 'entity_type': 'ORG'}","{'text': '쿠바', 'start_idx': '122', 'end_idx': '123', 'entity_type': 'ORG'}",org:members_of
299,"제2공화국은 3차 개헌을 통해 내각책임제와 양원제를 구성했고, 언론 자유와 혁신계 정치활동을 허용했다.","{'text': '제2공화국', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '언론 자유', 'start_idx': '35', 'end_idx': '39', 'entity_type': 'EVENT'}",no_relation
672,"그 결과 반정부세력은 종종 비밀결사의 형태를 취하게 되고, 당파의 목적·구성원·조직·활동은 일체 비밀에 붙여지고, 이 비밀의 유지를 위해서는 엄격한 규율이 준수되었다.","{'text': '반정부세력', 'start_idx': '5', 'end_idx': '9', 'entity_type': 'ORG'}","{'text': '비밀결사', 'start_idx': '15', 'end_idx': '18', 'entity_type': 'ORG'}",no_relation
497,"그러나 포수스니와 앵그리스트가 주장하는 것은 ""인종분열은 이라크를 민주화하려는 미국의 노력을 복잡하게 하고 있다""는 것이다.","{'text': '포수스니', 'start_idx': '4', 'end_idx': '7', 'entity_type': 'PER'}","{'text': '이라크', 'start_idx': '32', 'end_idx': '34', 'entity_type': 'ORG'}",no_relation
128,이들은 1980년 쿠데타를 일으키면서 최규하 정부는 1980년 8월 최규하 대통령의 사임으로 붕괴되고 말았다.,"{'text': '최규하 대통령', 'start_idx': '38', 'end_idx': '44', 'entity_type': 'PER'}","{'text': '사임', 'start_idx': '47', 'end_idx': '48', 'entity_type': 'EVENT'}",per:event
328,"1948년 제헌 국회에서 대한민국의 국호를 계승하여 헌법에 명시하였고, 다시 1950년 1월 16일 국무원 고시 제7호 ‘국호 및 일부 지방명과 지도색 사용에 관한 건’에 의해 확정하였다.","{'text': '1950년 1월 16일', 'start_idx': '43', 'end_idx': '54', 'entity_type': 'DATE'}","{'text': '국호 및 일부 지방명과 지도색 사용에 관한 건', 'start_idx': '68', 'end_idx': '92', 'entity_type': 'EVENT'}",date:event
224,법치주의는 규범화된 질서적 체계 또는 원리이며 따라서 규범에 대응하는 수범자가 있기 마련이다.,"{'text': '법치주의', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'LAW'}","{'text': '규범화된 질서적 체계 또는 원리', 'start_idx': '6', 'end_idx': '22', 'entity_type': 'LAW'}",law:definition
